"","Custom.Data","Which.of.the.following.best.describes.your.role.","Which.of.the.following.best.describes.your.role....Other..please.specify.","How.many.years.have.you.been.programming","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner.","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner....Other..please.specify.","How.many.years.have.you.been.working.in.Open.Source.projects","You.work.for","Which.project.repository.do.you.mainly.handle.pull.requests.for..e.g..rails.rails.....Open.Ended.Response","Is.working.on.this.repository.your.day.job.","How.many.pull.requests.have.you.handled.during.the.last.month.for.your.repository.","In.my.project..developers.use.pull.requests.for...Soliciting.contributions.from.external.parties","In.my.project..developers.use.pull.requests.for...Reviewing.code","In.my.project..developers.use.pull.requests.for...Discussing.new.features.before.those.are.implemented","In.my.project..developers.use.pull.requests.for...Distributing.work.and.tracking.progress","In.my.project..developers.use.pull.requests.for...Issue.fixes","In.my.project..developers.use.pull.requests.for...Other..please.specify.","In.my.project..developers.use.pull.requests.between.branches.in.the.central.repo","How.often.do.the.following.types.of.pull.requests.occur.in.your.project....New.features","How.often.do.the.following.types.of.pull.requests.occur.in.your.project....Bug.fixes","How.often.do.the.following.types.of.pull.requests.occur.in.your.project....Refactorings..excluding.changes.required.for.the.above.","To.merge.pull.requests.I....Use.Github.facilities..the.merge.button.","To.merge.pull.requests.I....Pull.the.proposed.branch.locally..merge.it.with.a.project.branch.and.then.push","To.merge.pull.requests.I....Squash.the.commits.of.the.proposed.branch..merge.it.with.a.project.branch.and.then.push","To.merge.pull.requests.I....Create.a.textual.patch.from.the.remote.branch..apply.this.to.a.project.branch.and.then.push","To.merge.pull.requests.I....Other..please.specify.","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Existence.of.tests..in.the.pull.request.","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Number.of.commits","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Number.of.changed.lines","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Number.of.discussion.comments","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Pull.requester.track.record","Please.rate.the.importance.that.the.following.factors.play.in.the.DECISION.TO.ACCEPT.OR.REJECT.a.pull.request.....Pull.request.affects.hot.project.area","In.your.experience..what.other.factors.affect.the.decision.to.accept.or.reject.a.pull.request....Open.Ended.Response","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Existence.of.tests..in.the.pull.request.","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Existence.of.tests..in.the.project.","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Number.of.commits","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Number.of.changed.lines","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Number.of.discussion.comments","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Pull.requester.track.record","Please.rate.the.importance.of.the.following.factors.to.the.TIME.TO.MERGE.a.pull.request...Pull.request.affects.hot.project.area","In.your.experience..what.other.factors.affect.the.time.to.merge.a.pull.request....Open.Ended.Response","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.pull.request.conflicts.with.another.pull.request.or.branch","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....A.new.pull.request.solves.the.problem.better","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.pull.request.implements.functionality.that.already.exists.in.the.project","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....Examination.of.the.proposed.feature.bug.fix.has.been.deferred","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....Tests.failed.to.run.on.the.pull.request","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.implemented.feature.contains.technical.errors.or.is.of.low.quality","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....The.pull.request.does.not.follow.project.conventions..style.","In.your.experience..what.are.the.3.most.common.reasons.for.REJECTING.a.pull.request....Other..please.specify.","Rejection.of.pull.requests.might.lead.to.problems.with.the.project.community..Have.you.ever.experienced.such.problems.and.if.yes.how.did.you.deal.with.them....Open.Ended.Response","What.heuristics.do.you.use.when.prioritizing.pull.requests.for.merging....Open.Ended.Response","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.delegate.to.devs.more.experienced.with.the.specific.subsystem","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.process.them.serially","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.just.discard.very.old.pull.requests","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.discard.too.discussed...controversial.pull.requests","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.trust.pull.requests.from.reputed.pull.requesters","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....I.assess.the.technical.quality.of.the.pull.request","Imagine.you.frequently.have.more.than.50.pull.requests.in.your.inbox..How.do.you.triage.them....Other..please.specify.","How.do.you.do.code.reviews....I.review.code.in.all.pull.requests","How.do.you.do.code.reviews....I.delegate.reviewing.to.more.suitable.code.reviewers","How.do.you.do.code.reviews....I.use.inline.code.comments.in.pull.requests","How.do.you.do.code.reviews....I.only.review.code.in.commits","How.do.you.do.code.reviews....Code.review.is.obligatory.for.a.pull.request.to.be.merged","How.do.you.do.code.reviews....The.community.participates.in.code.reviews","How.do.you.do.code.reviews....Other..please.specify.","What.heuristics.do.you.use.for.assessing.the.quality.of.pull.requests....Open.Ended.Response","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Continuous.integration..i.e...via.Travis..Jenkins..Cloudbees.","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Manual.test.execution","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Code.quality.metrics..i.e..via.Code.Climate.or.Sonar.","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Coverage.metrics","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Formal.code.inspections.from.specialized.testers","What.tools.do.you.use.to.assess.the.quality.of.pull.requests....Other..please.specify.","What.is.your.work.style.when.dealing.with.pull.requests....I.insist.on.pull.requests.being.split.per.feature","What.is.your.work.style.when.dealing.with.pull.requests....I.merge.pull.requests.fast.to.ensure.project.flow","What.is.your.work.style.when.dealing.with.pull.requests....I.prefer.pull.requests.to.be.tied.to.an.open.issue","What.is.your.work.style.when.dealing.with.pull.requests....I.am.pedantic.when.enforcing.code.and.documentation.style","What.is.your.work.style.when.dealing.with.pull.requests....I.ask.for.more.work.as.a.result.of.a.discussion","What.is.your.work.style.when.dealing.with.pull.requests....I.close.pull.requests.fast.in.case.of.unresponsive.developers","What.is.your.work.style.when.dealing.with.pull.requests....I.try.to.restrict.discussion.to.a.few.comments","What.is.your.work.style.when.dealing.with.pull.requests....I.try.to.avoid.discussion","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Email","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Issue.tracking..I.expect.contributors.to.open.an.issue.describing.the.problem.and.the.potential.fix","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Pull.request..I.expect.contributors.to.open.a.minimal.pull.request.describing.the.problem.and.the.potential.fix","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....IRC","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Twitter","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Skype.Hangouts.Other.form.of.synchronous.communication","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....I.prefer.not.to.communicate","How.do.you.communicate.with.the.project.s.contributors.on.potential.contributions....Other..please.specify.","What.is.the.biggest.challenge..if.any..you.face.while.managing.contributions.through.pull.requests....Open.Ended.Response","What.kind.of.tools.would.you.expect.research.to.provide.you.with.in.order.to.assist.you.with.handling.pull.requests.for.you.project....Open.Ended.Response","mean.prs.last.12.months","project.size","mean.integrators.last.12.months","project.integrator.size","has.community.prs","was.in.orig.projects"
"682",NA,"Source code contributor","","10+","3 - 6","","3 - 6","Open Source Software","droolsjbpm/drools","Yes","Less than 10","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","","","No","Once per month","Once per month","Once per month","Occasionally","Often","Occasionally","Never","","Quite Important","Very Important","Mildly Important","Mildly Important","Not Important","Quite Important","Quality of code and tests.","Very Important","Relatively Important","Very Important","Very Important","Mildly Important","Not Important","Relatively Important","","The pull request conflicts with another pull request or branch","","The pull request implements functionality that already exists in the project","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","No.","Churn of code base affected by PR; significance of impact of PR","Often","Occasionally","Occasionally","Never","Never","Always","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","","","","","","Experience.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Often","Occasionally","Often","Often","Occasionally","Never","Often","Never","Email","","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","",NA,"","","",10.3333333333333,"MEDIUM",3.41666666666667,"MEDIUM",TRUE,TRUE
"683",NA,"Project owner or co-owner","","7 - 10","1 - 2","","3 - 6","The industry","abarisain/dmix","No","Less than 10","Soliciting contributions from external parties","Reviewing code","","Distributing work and tracking progress","Issue fixes","","No","Once per month","Once per month","Once per month","Often","Occasionally","Never","Occasionally","","Not Important","Not Important","Not Important","Not Important","Quite Important","Very Important","Whether I agree or not with the change  What it impacts  The commiter","Not Important","Not Important","Mildly Important","Relatively Important","Relatively Important","Very Important","Very Important","Since I work during my free time, my schedule*the complexity of the PR","","","The pull request implements functionality that already exists in the project","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","","","Yes, and I try to find a compromise. I usually implement or merge the feature differently","The PR size and contributor's track record","Often","Occasionally","Never","Occasionally","Occasionally","Always","","I review code in all pull requests","","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","The community participates in code reviews","","Coding style  If the code is understandable of not  Clean code (hackishness level)","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","Formal code inspections from specialized testers","","Often","Often","Occasionally","Never","Occasionally","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication",NA,"","Pleasing everybody and kindly telling the contributor that his vision of the project may not match mine","I really have no idea : I don't process much pull requests, so I am doing fine :)",10.4,"MEDIUM",2.22222222222222,"MEDIUM",TRUE,FALSE
"684",NA,"Project owner or co-owner","","10+","10+","","7 - 10","The industry","cockpit-project/cockpit","Yes","51 to 100","Soliciting contributions from external parties","Reviewing code","","","Issue fixes","","No","Daily","Daily","Daily","Never","Occasionally","Often","Occasionally","","Quite Important","Mildly Important","Mildly Important","Quite Important","Quite Important","Mildly Important","","Relatively Important","Relatively Important","Relatively Important","Relatively Important","Relatively Important","Relatively Important","Relatively Important","","","A new pull request solves the problem better","","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","Resolved via discussion.","What blocks other work.","Often","Occasionally","Occasionally","Occasionally","Occasionally","Often","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","The community participates in code reviews","","tests, ci, coverage, contributor,","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","Coverage metrics","","","Often","Often","Occasionally","Often","Often","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","Skype/Hangouts/Other form of synchronous communication",NA,"","","",55,"LARGE",3.875,"LARGE",TRUE,FALSE
"685",NA,"Project owner or co-owner","","10+","3 - 6","","3 - 6","The academia","ci-bonfire/Bonfire","No","Less than 10","","Reviewing code","","","Issue fixes","","No","Once per month","Once per month","Once per month","Often","Occasionally","Occasionally","Occasionally","","Mildly Important","Mildly Important","Mildly Important","Not Important","Mildly Important","Mildly Important","- Fixing a problem vs. fixing a symptom  - Granularity of request (preference for large number of small requests vs. one large request when adding numerous features)  - Separation of bug fixes and features  - Coding style matches guidelines and/or existing code","Not Important","Not Important","Relatively Important","Relatively Important","Relatively Important","Relatively Important","Mildly Important","If the pull request adds a desired feature but can't be automatically merged and/or includes too many other changes, the request may be left open until someone can strip it down to just the desired changes.","The pull request conflicts with another pull request or branch","A new pull request solves the problem better","","","","The implemented feature contains technical errors or is of low quality","","","Usually I try to leave pull requests open and discuss the issues if I feel they are of significant value, rather than rejecting them outright. If there are errors or the pull request will never be merged for some other reason, I may keep it open a day or two after leaving a comment stating why it's unlikely to be merged, giving time for a more public discussion than would be had if I simply closed it. No matter what action is taken, though, I always try to give a thorough explanation of the action.","Our project really doesn't get enough pull requests most of the time to worry about this right now. The main factor in prioritizing a pull request is whether it fixes a bug efficiently. All other requests are (hopefully) taken at face value.","Always","Occasionally","Never","Never","Occasionally","Always","","","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","","","Does it address the stated problem/implement the stated feature? Does it do anything which is not stated in the description? Does the coding style match either the stated guidelines or the style of the surrounding code?","","Manual test execution","","","Formal code inspections from specialized testers","Manual verification in a test environment.","Often","Never","Occasionally","Occasionally","Occasionally","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","","","","",NA,"","One-off or fly-by contributions of large feature sets which are desirable but difficult to break down, especially by developers with no desire to help in the process of actually getting their work into the project.","",5.08333333333333,"SMALL",2,"SMALL",TRUE,FALSE
"686",NA,"Project owner or co-owner","","10+","3 - 6","","10+","The industry","BradLarson/GPUImage","No","11 to 50","","","","","Issue fixes","","Yes","Once per week","Once per week","Non existent","Often","Occasionally","Never","Never","","Not Important","Not Important","Quite Important","Mildly Important","Mildly Important","Quite Important","The code itself and what it does are vitally important. If it's not in line with my vision for the project, I'll reject.","Not Important","Not Important","Mildly Important","Relatively Important","Mildly Important","Mildly Important","Relatively Important","","The pull request conflicts with another pull request or branch","","","","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","Not many. I try to explain my reasons, but if people were driven away I would never know about it.","If it's a simple, obvious fix for a problem, that's easy to approve. If it's a hot area, or significant problem, I'll look at it sooner. If it's a massive change in a non-critical area, I'll look at those last.","Occasionally","Occasionally","Occasionally","Occasionally","Often","Always","","I review code in all pull requests","","","","","The community participates in code reviews","","Does it not follow the style of the project? Does it change too much? Does it cause a performance regression?","","Manual test execution","","","","I read the code.","Occasionally","Occasionally","Occasionally","Often","Occasionally","Often","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","","","Twitter","",NA,"","Balancing community input from the pull requests with the blame that I personally receive if a pull request breaks something.","",8.16666666666667,"MEDIUM",2.16666666666667,"MEDIUM",FALSE,FALSE
"687",NA,"Project owner or co-owner","","10+","3 - 6","","3 - 6","The academia","DGtal-team/DGtal","Yes","Less than 10","Soliciting contributions from external parties","Reviewing code","","","Issue fixes","","Yes","Once per month","Once per month","Once per month","Often","Occasionally","Often","Occasionally","","Mildly Important","Not Important","Quite Important","Quite Important","Quite Important","Quite Important","","Mildly Important","Mildly Important","Not Important","Not Important","Mildly Important","Mildly Important","Mildly Important","","","A new pull request solves the problem better","The pull request implements functionality that already exists in the project","","Tests failed to run on the pull request","","","","No","nothing","Never","Occasionally","Occasionally","Never","Never","Often","","I review code in all pull requests","","","","","","","Travis, fonctionnalité","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Occasionally","Occasionally","Occasionally","Often","Occasionally","Never","Never","Never","Email","","","","","",NA,"","","",12.3333333333333,"MEDIUM",2.33333333333333,"MEDIUM",TRUE,TRUE
"688",NA,"Project owner or co-owner","","10+","10+","","1 - 2","The industry","Codiad/Codiad","No","Less than 10","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","Issue fixes","","Yes","Once per month","Once per month","Non existent","Always","Never","Never","Never","Codiad has its own pull request test plugin","Not Important","Mildly Important","Mildly Important","Not Important","Not Important","Very Important","","Mildly Important","Very Important","Relatively Important","Mildly Important","Not Important","Mildly Important","Very Important","","The pull request conflicts with another pull request or branch","A new pull request solves the problem better","The pull request implements functionality that already exists in the project","Examination of the proposed feature/bug fix has been deferred","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","discussion in issue or pr","security fixes, critical bug fixes, normal/minor fixes, features","Often","Often","Never","Never","Never","Never","","I review code in all pull requests","","I use inline code comments in pull requests","I only review code in commits","Code review is obligatory for a pull request to be merged","The community participates in code reviews","","implemented project style","","Manual test execution","","","Formal code inspections from specialized testers","","Often","Always","Always","Always","Always","Often","Occasionally","Never","","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"","","Codiad has its own",6.25,"SMALL",1.75,"SMALL",TRUE,TRUE
"689",NA,"Project owner or co-owner","","10+","7 - 10","","7 - 10","The academia","cvmfs/cvmfs","Yes","51 to 100","Soliciting contributions from external parties","Reviewing code","","","Issue fixes","","No","Daily","Daily","Once per week","Often","Occasionally","Never","Never","","Not Important","Mildly Important","Mildly Important","Quite Important","Very Important","Very Important","Code conventions matching the rest of the project","Not Important","Mildly Important","Mildly Important","Mildly Important","Relatively Important","Very Important","Very Important","Some requests linger as low-priority features","","","","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","no","Small and simple ones first","Never","Occasionally","Occasionally","Often","Often","Occasionally","","","","I use inline code comments in pull requests","","","","","Source of pull request, matching style, sampling in hot code areas","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","Static code analysis","Often","Always","Occasionally","Often","Occasionally","Always","Never","Occasionally","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication",NA,"","Splitting up too large but useful pull requests","The ability to fix typos and alike in the GUI before merging",23.5,"LARGE",1.66666666666667,"SMALL",TRUE,TRUE
"690",NA,"Project owner or co-owner","","7 - 10","3 - 6","","7 - 10","The industry","caelum/vraptor","No","11 to 50","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","Issue fixes","","Yes","Daily","Once per week","Once per week","Always","Occasionally","Occasionally","Never","","Very Important","Mildly Important","Mildly Important","Quite Important","Not Important","Mildly Important","Relevancy of the new feature.","Very Important","Very Important","Mildly Important","Relatively Important","Relatively Important","Not Important","Very Important","controversy of the feature/fix","The pull request conflicts with another pull request or branch","A new pull request solves the problem better","","","","The implemented feature contains technical errors or is of low quality","","","I try to lead the person to change the PR until it's good enough. Almost always, in this case, the person himself close the PR.","reviewed/not reviewed","Never","Often","Occasionally","Occasionally","Never","Always","","I review code in all pull requests","","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","The community participates in code reviews","","style, readability, clear performance problems, tests","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","","","Always","Often","Never","Always","Often","Never","Occasionally","Occasionally","Email","","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"","","",3,"SMALL",1.72727272727273,"SMALL",TRUE,FALSE
"691",NA,"Project owner or co-owner","","10+","3 - 6","","7 - 10","The industry","AndlyticsProject/andlytics","No","Less than 10","Soliciting contributions from external parties","Reviewing code","","Distributing work and tracking progress","Issue fixes","","Yes","Once per month","Once per month","Once per month","Always","Never","Never","Never","","Mildly Important","Not Important","Not Important","Not Important","Mildly Important","Very Important","basically the code review of a core dev member","Mildly Important","Mildly Important","Not Important","Very Important","Not Important","Relatively Important","Relatively Important","","","","","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","The pull request does not follow project conventions (style)","","The community discussion on an issue usually leads to a solution the participants can agree on","none","Always","Never","Never","Occasionally","Often","Always","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","","","none","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","","","Often","Often","Often","Often","Occasionally","Occasionally","Never","Never","","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"Google+ Community","","",5.7,"SMALL",1.77777777777778,"SMALL",TRUE,FALSE
"692",NA,"Other (please specify)","Release manager and source code contributor","10+","3 - 6","","3 - 6","The academia","astropy/astropy","Yes","11 to 50","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","Distributing work and tracking progress","Issue fixes","","No","Once per week","Daily","Once per month","Often","Occasionally","Occasionally","Never","","Very Important","Mildly Important","Not Important","Mildly Important","Mildly Important","Quite Important","* Existence of documentation and/or requisite documentation updates  * Tests passing in CI  * Overall code quality/adherence to coding standards","Very Important","Very Important","Mildly Important","Mildly Important","Relatively Important","Relatively Important","Relatively Important","","The pull request conflicts with another pull request or branch","A new pull request solves the problem better","","Examination of the proposed feature/bug fix has been deferred","","","","","Not often, but it has occurred where a PR was either rejected or delayed due to heavy discussion/feedback to the point that the submitter no longer had the patience to contribute to that part of the project.  This is understandable, and in general I really make an effort to be courteous and sympathetic in such cases, though occasionally things get heated.","Small/inconsequential PRs (often fixes to typos in documentation) get merged immediately.  Bug fixes with straightforward solutions and regression tests are also merged quickly.","Often","Often","Never","Never","Often","Often","","","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","The community participates in code reviews","","* Are there tests that cover the issue  * Do all the tests pass  * Does the code adhere to the coding guidelines and does it use common idioms and other best practices  * Is there appropriate documentation accompanying the changes, including updates to the project changelog where necessary  * Known developers of good quality code are generally given more benefit of the doubt, and less stringent or careful code review (though I almost always try to do some)","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Often","Often","Occasionally","Always","Often","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","","IRC","Twitter","Skype/Hangouts/Other form of synchronous communication",NA,"","Getting resolution on contentious changes--getting all parties to agree and getting the original PR submitter to adjust their changes accordingly.  This doesn't happen often relative to the total number of PRs, but there are enough such PRs that they can be draining for everyone involved in them.    Another is assessing whether bug fixes in particular can be backported to release branches, or whether they apply only to the mainline development branch.","I don't know--it depends on the research.  One thing I could definitely use help with as release manager is more tools to help manage releases.  But I don't know exactly what that would look like.",81.0833333333333,"LARGE",8.66666666666667,"LARGE",TRUE,FALSE
"693",NA,"Source code contributor","","10+","10+","","10+","The industry","deegree/deegree3","No","Less than 10","Soliciting contributions from external parties","Reviewing code","","","Issue fixes","","No","Once per month","Once per month","Once per month","Always","Occasionally","Never","Never","","Quite Important","Mildly Important","Mildly Important","Not Important","Quite Important","Not Important","Existence of proper (end user) documentation for proposed features","Not Important","Mildly Important","Not Important","Not Important","Mildly Important","Mildly Important","Not Important","Availability of projects members to review proposed changes","","","","Examination of the proposed feature/bug fix has been deferred","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","no","none at the moment","Occasionally","Occasionally","Never","Never","Often","Occasionally","","I review code in all pull requests","","","","","","","gut feeling","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Never","Never","Occasionally","Occasionally","Occasionally","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","Skype/Hangouts/Other form of synchronous communication",NA,"","find the time to properly review contributions in areas of the codebase i'm less familiar with","tools that can detect conflicting commits in various unmerged branches",13.75,"MEDIUM",1.91666666666667,"SMALL",TRUE,TRUE
"694",NA,"Project owner or co-owner","","10+","1 - 2","","1 - 2","Open Source Software","discourse/discourse","Yes","51 to 100","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","","Issue fixes","","No","Once per week","Daily","Once per month","Always","Occasionally","Always","Never","","Very Important","Not Important","Quite Important","Not Important","Not Important","Mildly Important","","Relatively Important","Very Important","Not Important","Relatively Important","Not Important","Mildly Important","Mildly Important","","","","The pull request implements functionality that already exists in the project","","Tests failed to run on the pull request","The implemented feature contains technical errors or is of low quality","","","Better discussion","None","Often","Occasionally","Occasionally","Never","Never","Always","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","I use inline code comments in pull requests","","","","","Guts - experience","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","","","","","","Occasionally","Often","Never","Never","Occasionally","Occasionally","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","","","",NA,"http://meta.discourse.org","","",92.9166666666667,"LARGE",12.6666666666667,"LARGE",FALSE,TRUE
"695",NA,"Project owner or co-owner","","7 - 10","3 - 6","","3 - 6","The academia","cyclus/cyclus","Yes","11 to 50","","Reviewing code","","","","","Yes","Once per month","Once per week","Once per month","Occasionally","Often","Never","Never","","Quite Important","Not Important","Mildly Important","Mildly Important","Quite Important","Very Important","","Relatively Important","Relatively Important","Mildly Important","Relatively Important","Mildly Important","Very Important","Very Important","","The pull request conflicts with another pull request or branch","","","Examination of the proposed feature/bug fix has been deferred","Tests failed to run on the pull request","","","","no","relative importance for our next planned release.  Usually more highly discussed issues (issue tracker or mailing list) get higher priority.","Often","Occasionally","Never","Occasionally","Often","Often","","","","I use inline code comments in pull requests","","Code review is obligatory for a pull request to be merged","","","compliance with style guide.  The magic heuristic that comes with development experience.","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Occasionally","Often","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","","","","Skype/Hangouts/Other form of synchronous communication",NA,"","","",27.6666666666667,"LARGE",3.25,"MEDIUM",TRUE,FALSE
"696",NA,"Project owner or co-owner","","10+","3 - 6","","1 - 2","The industry","ContinuumIO/bokeh","Yes","11 to 50","Soliciting contributions from external parties","Reviewing code","Discussing new features before those are implemented","Distributing work and tracking progress","Issue fixes","","Yes","Once per week","Once per week","Once per week","Often","Often","Occasionally","Never","","Mildly Important","Not Important","Not Important","Not Important","Not Important","Quite Important","whether we want the feature in our codebase","Mildly Important","Mildly Important","Mildly Important","Relatively Important","Mildly Important","Not Important","Very Important","","The pull request conflicts with another pull request or branch","","","Examination of the proposed feature/bug fix has been deferred","","The implemented feature contains technical errors or is of low quality","","","no","usefullness to project","Often","Often","Occasionally","Never","Never","Often","","I review code in all pull requests","I delegate reviewing to more suitable code reviewers","","","","","","none, just looking at code","Continuous integration (i.e., via Travis, Jenkins, Cloudbees)","Manual test execution","","","","","Never","Occasionally","Never","Never","Occasionally","Never","Never","Never","Email","Issue tracking: I expect contributors to open an issue describing the problem and the potential fix","Pull request: I expect contributors to open a minimal pull request describing the problem and the potential fix","IRC","","Skype/Hangouts/Other form of synchronous communication",NA,"","","",24.2,"LARGE",3.36363636363636,"MEDIUM",TRUE,FALSE
